,Date_of_Journey,Route,Dep_Time,Arrival_Time,Duration,Additional_Info,Price,Airline_en,Source_en,Destination_en,Route_en,Additional_Info_en,Total_Stops_en,Duration_en,Dep_Time_Full,Arr_Time_Full,Date_of_Journey_Timestamp,Date_of_Journey_Dayname,Date_of_Journey_Dayname_en,Weekday_vs_Weekend,Departure_Hour,Departure_Minute,Arrival_Hour,Arrival_Minute,Part_of_Day,Part_of_Day_en,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops_1 stop,Total_Stops_2 stops,Total_Stops_3 stops,Total_Stops_4 stops,Total_Stops_non-stop
10500,2019-05-09,CCU → BOM → BLR,14:05,08:15 10 May,18h 10m,In-flight meal not included,7757,4,3,0,66,5,0,1090,2019-05-09 14:05:00,2019-10-05 08:15:00,1557360000.0,Thursday,4,1,14,5,8,15,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10501,2019-06-15,DEL → HYD → COK,07:35,16:10,8h 35m,Null,6442,3,2,1,111,7,0,515,2019-06-15 07:35:00,2019-06-15 16:10:00,1560556800.0,Saturday,2,0,7,35,16,10,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10502,2019-05-06,BOM → HYD,19:05,20:35,1h 30m,Null,2754,3,4,3,48,7,4,90,2019-05-06 19:05:00,2019-05-06 20:35:00,1557100800.0,Monday,1,1,19,5,20,35,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10503,2019-03-24,BLR → DEL,06:10,08:55,2h 45m,Null,3758,1,0,5,18,7,4,165,2019-03-24 06:10:00,2019-03-24 08:55:00,1553385600.0,Sunday,3,0,6,10,8,55,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10504,2019-06-12,DEL → BLR → COK,07:55,22:25,14h 30m,Null,6152,0,2,1,103,7,0,870,2019-06-12 07:55:00,2019-06-12 22:25:00,1560297600.0,Wednesday,6,1,7,55,22,25,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10505,2019-03-21,DEL → BOM → COK,07:00,21:00,14h,Null,7618,6,2,1,104,7,0,840,2019-03-21 07:00:00,2019-03-21 21:00:00,1553126400.0,Thursday,4,1,7,0,21,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10506,2019-03-03,DEL → AMD → BOM → COK,19:45,19:15 04 Mar,23h 30m,Null,12646,1,2,1,97,7,1,1410,2019-03-03 19:45:00,2019-04-03 19:15:00,1551571200.0,Sunday,3,0,19,45,19,15,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10507,2019-05-15,CCU → BOM → BLR,14:05,22:35,8h 30m,Null,14781,4,3,0,66,7,0,510,2019-05-15 14:05:00,2019-05-15 22:35:00,1557878400.0,Wednesday,6,1,14,5,22,35,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10508,2019-06-27,DEL → BOM → COK,10:00,01:30 28 Jun,15h 30m,Null,13377,6,2,1,104,7,0,930,2019-06-27 10:00:00,2019-06-28 01:30:00,1561593600.0,Thursday,4,1,10,0,1,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10509,2019-05-27,DEL → COK,11:00,14:15,3h 15m,Null,9564,4,2,1,106,7,4,195,2019-05-27 11:00:00,2019-05-27 14:15:00,1558915200.0,Monday,1,1,11,0,14,15,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
10510,2019-03-15,BLR → DEL,11:40,14:35,2h 55m,Null,6113,2,0,5,18,7,4,175,2019-03-15 11:40:00,2019-03-15 14:35:00,1552608000.0,Friday,0,1,11,40,14,35,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10511,2019-03-01,BLR → BOM → BHO → DEL,06:45,09:25 02 Mar,26h 40m,2 Long layover,26480,1,0,5,4,2,1,1600,2019-03-01 06:45:00,2019-02-03 09:25:00,1551398400.0,Friday,0,1,6,45,9,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10512,2019-06-12,BLR → DEL,07:10,10:10,3h,In-flight meal not included,5769,4,0,2,18,5,4,180,2019-06-12 07:10:00,2019-06-12 10:10:00,1560297600.0,Wednesday,6,1,7,10,10,10,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10513,2019-03-27,BOM → HYD,05:45,07:05,1h 20m,Null,1759,8,4,3,48,7,4,80,2019-03-27 05:45:00,2019-03-27 07:05:00,1553644800.0,Wednesday,6,1,5,45,7,5,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10514,2019-06-12,DEL → BOM → COK,17:10,01:30 13 Jun,8h 20m,Null,5883,3,2,1,104,7,0,500,2019-06-12 17:10:00,2019-06-13 01:30:00,1560297600.0,Wednesday,6,1,17,10,1,30,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10515,2019-04-03,BLR → DEL,10:00,12:45,2h 45m,Null,5176,1,0,2,18,7,4,165,2019-04-03 10:00:00,2019-04-03 12:45:00,1554249600.0,Wednesday,6,1,10,0,12,45,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10516,2019-06-27,CCU → BLR,20:25,23:10,2h 45m,Null,4804,3,3,0,64,7,4,165,2019-06-27 20:25:00,2019-06-27 23:10:00,1561593600.0,Thursday,4,1,20,25,23,10,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10517,2019-06-21,BLR → DEL,11:40,14:30,2h 50m,Null,3398,2,0,2,18,7,4,170,2019-06-21 11:40:00,2019-06-21 14:30:00,1561075200.0,Friday,0,1,11,40,14,30,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10518,2019-05-24,CCU → BBI → BOM → BLR,12:00,07:55 25 May,19h 55m,Null,9416,1,3,0,61,7,1,1195,2019-05-24 12:00:00,2019-05-25 07:55:00,1558656000.0,Friday,0,1,12,0,7,55,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10519,2019-06-21,CCU → BLR,06:55,09:30,2h 35m,No check-in baggage included,3841,8,3,0,64,6,4,155,2019-06-21 06:55:00,2019-06-21 09:30:00,1561075200.0,Friday,0,1,6,55,9,30,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10520,2019-06-27,DEL → BOM → COK,20:55,19:00 28 Jun,22h 5m,In-flight meal not included,10262,4,2,1,104,5,0,1325,2019-06-27 20:55:00,2019-06-28 19:00:00,1561593600.0,Thursday,4,1,20,55,19,0,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10521,2019-06-24,CCU → BLR,22:15,00:50 25 Jun,2h 35m,Null,4804,3,3,0,64,7,4,155,2019-06-24 22:15:00,2019-06-25 00:50:00,1561334400.0,Monday,1,1,22,15,0,50,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10522,2019-04-03,DEL → BOM → COK,02:15,12:35,10h 20m,In-flight meal not included,5177,4,2,1,104,5,0,620,2019-04-03 02:15:00,2019-04-03 12:35:00,1554249600.0,Wednesday,6,1,2,15,12,35,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10523,2019-05-09,BOM → HYD,20:05,21:40,1h 35m,Null,2437,3,4,3,48,7,4,95,2019-05-09 20:05:00,2019-05-09 21:40:00,1557360000.0,Thursday,4,1,20,5,21,40,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10524,2019-03-09,DEL → AMD → COK,06:00,13:20,7h 20m,Null,8422,2,2,1,98,7,0,440,2019-03-09 06:00:00,2019-03-09 13:20:00,1552089600.0,Saturday,2,0,6,0,13,20,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10525,2019-06-24,DEL → BOM → COK,08:00,21:00,13h,Null,13797,6,2,1,104,7,0,780,2019-06-24 08:00:00,2019-06-24 21:00:00,1561334400.0,Monday,1,1,8,0,21,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10526,2019-06-06,DEL → JAI → BOM → COK,09:40,04:25 07 Jun,18h 45m,In-flight meal not included,10368,4,2,1,116,5,1,1125,2019-06-06 09:40:00,2019-07-06 04:25:00,1559779200.0,Thursday,4,1,9,40,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10527,2019-05-18,DEL → BOM → COK,17:10,01:30 19 May,8h 20m,Null,7081,3,2,1,104,7,0,500,2019-05-18 17:10:00,2019-05-19 01:30:00,1558137600.0,Saturday,2,0,17,10,1,30,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10528,2019-03-03,DEL → HYD → COK,04:55,16:10,11h 15m,Null,8513,3,2,1,111,7,0,675,2019-03-03 04:55:00,2019-03-03 16:10:00,1551571200.0,Sunday,3,0,4,55,16,10,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10529,2019-04-12,BLR → DEL,07:10,10:10,3h,Null,7229,4,0,2,18,7,4,180,2019-04-12 07:10:00,2019-04-12 10:10:00,1555027200.0,Friday,0,1,7,10,10,10,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10530,2019-03-03,BLR → HYD → DEL,08:15,12:15,4h,Null,6273,1,0,5,24,7,0,240,2019-03-03 08:15:00,2019-03-03 12:15:00,1551571200.0,Sunday,3,0,8,15,12,15,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10531,2019-06-09,BOM → HYD,15:00,16:25,1h 25m,Null,3100,1,4,3,48,7,4,85,2019-06-09 15:00:00,2019-06-09 16:25:00,1560038400.0,Sunday,3,0,15,0,16,25,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10532,2019-06-18,CCU → BLR,22:15,00:50 19 Jun,2h 35m,Null,4804,3,3,0,64,7,4,155,2019-06-18 22:15:00,2019-06-19 00:50:00,1560816000.0,Tuesday,5,1,22,15,0,50,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10533,2019-03-24,BLR → DEL,19:55,22:35,2h 40m,Null,7229,4,0,5,18,7,4,160,2019-03-24 19:55:00,2019-03-24 22:35:00,1553385600.0,Sunday,3,0,19,55,22,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10534,2019-04-18,CCU → BLR,09:00,11:25,2h 25m,No check-in baggage included,3841,8,3,0,64,6,4,145,2019-04-18 09:00:00,2019-04-18 11:25:00,1555545600.0,Thursday,4,1,9,0,11,25,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10535,2019-05-18,CCU → BOM → BLR,20:00,08:15 19 May,12h 15m,In-flight meal not included,8586,4,3,0,66,5,0,735,2019-05-18 20:00:00,2019-05-19 08:15:00,1558137600.0,Saturday,2,0,20,0,8,15,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10536,2019-06-15,DEL → BOM → COK,08:30,19:00,10h 30m,Null,11200,6,2,1,104,7,0,630,2019-06-15 08:30:00,2019-06-15 19:00:00,1560556800.0,Saturday,2,0,8,30,19,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10537,2019-03-06,DEL → BOM → COK,07:05,13:20,6h 15m,Null,17267,6,2,1,104,7,0,375,2019-03-06 07:05:00,2019-03-06 13:20:00,1551830400.0,Wednesday,6,1,7,5,13,20,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10538,2019-05-09,CCU → BOM → BLR,18:55,10:05 10 May,15h 10m,In-flight meal not included,8586,4,3,0,66,5,0,910,2019-05-09 18:55:00,2019-10-05 10:05:00,1557360000.0,Thursday,4,1,18,55,10,5,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10539,2019-05-09,CCU → BOM → GOI → BLR,16:50,05:35 10 May,12h 45m,Null,11432,1,3,0,68,7,1,765,2019-05-09 16:50:00,2019-10-05 05:35:00,1557360000.0,Thursday,4,1,16,50,5,35,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10540,2019-06-01,DEL → JAI → BOM → COK,18:45,19:15 02 Jun,24h 30m,Null,12940,1,2,1,116,7,1,1470,2019-06-01 18:45:00,2019-02-06 19:15:00,1559347200.0,Saturday,2,0,18,45,19,15,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10541,2019-03-01,BOM → HYD,21:20,22:45,1h 25m,Null,12475,3,4,3,48,7,4,85,2019-03-01 21:20:00,2019-03-01 22:45:00,1551398400.0,Friday,0,1,21,20,22,45,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10542,2019-03-24,CCU → BOM → BLR,16:55,22:35,5h 40m,In-flight meal not included,11134,4,3,0,66,5,0,340,2019-03-24 16:55:00,2019-03-24 22:35:00,1553385600.0,Sunday,3,0,16,55,22,35,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10543,2019-04-18,CCU → BLR,09:35,12:20,2h 45m,Null,5644,3,3,0,64,7,4,165,2019-04-18 09:35:00,2019-04-18 12:20:00,1555545600.0,Thursday,4,1,9,35,12,20,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10544,2019-06-12,DEL → BOM → COK,11:25,19:00,7h 35m,Null,10877,6,2,1,104,7,0,455,2019-06-12 11:25:00,2019-06-12 19:00:00,1560297600.0,Wednesday,6,1,11,25,19,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10545,2019-04-21,BLR → DEL,06:00,08:45,2h 45m,Null,7229,4,0,2,18,7,4,165,2019-04-21 06:00:00,2019-04-21 08:45:00,1555804800.0,Sunday,3,0,6,0,8,45,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10546,2019-05-09,CCU → BOM → BLR,16:30,18:15 10 May,25h 45m,In-flight meal not included,8586,4,3,0,66,5,0,1545,2019-05-09 16:30:00,2019-10-05 18:15:00,1557360000.0,Thursday,4,1,16,30,18,15,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10547,2019-06-12,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,In-flight meal not included,10368,4,2,1,116,5,1,810,2019-06-12 05:30:00,2019-06-12 19:00:00,1560297600.0,Wednesday,6,1,5,30,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10548,2019-06-01,DEL → AMD → BOM → COK,16:40,19:15 02 Jun,26h 35m,Null,9863,1,2,1,97,7,1,1595,2019-06-01 16:40:00,2019-02-06 19:15:00,1559347200.0,Saturday,2,0,16,40,19,15,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10549,2019-06-12,CCU → BBI → BLR,07:10,12:40,5h 30m,Null,4864,3,3,0,60,7,0,330,2019-06-12 07:10:00,2019-06-12 12:40:00,1560297600.0,Wednesday,6,1,7,10,12,40,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10550,2019-03-12,CCU → BLR,19:35,22:05,2h 30m,Null,4384,0,3,0,64,7,4,150,2019-03-12 19:35:00,2019-03-12 22:05:00,1552348800.0,Tuesday,5,1,19,35,22,5,Evening,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10551,2019-05-18,DEL → CCU → BOM → COK,06:50,07:40 19 May,24h 50m,Null,13591,1,2,1,105,7,1,1490,2019-05-18 06:50:00,2019-05-19 07:40:00,1558137600.0,Saturday,2,0,6,50,7,40,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10552,2019-05-15,CCU → DEL → BLR,09:35,19:10,9h 35m,In-flight meal not included,12384,4,3,0,73,5,0,575,2019-05-15 09:35:00,2019-05-15 19:10:00,1557878400.0,Wednesday,6,1,9,35,19,10,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10553,2019-05-18,DEL → BOM → COK,15:00,04:25 19 May,13h 25m,In-flight meal not included,12373,4,2,1,104,5,0,805,2019-05-18 15:00:00,2019-05-19 04:25:00,1558137600.0,Saturday,2,0,15,0,4,25,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10554,2019-06-06,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,In-flight meal not included,10368,4,2,1,116,5,1,810,2019-06-06 05:30:00,2019-06-06 19:00:00,1559779200.0,Thursday,4,1,5,30,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10555,2019-05-01,CCU → IXR → DEL → BLR,05:50,12:30 02 May,30h 40m,Null,12723,1,3,0,85,7,1,1840,2019-05-01 05:50:00,2019-02-05 12:30:00,1556668800.0,Wednesday,6,1,5,50,12,30,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10556,2019-03-21,DEL → BOM → COK,22:00,18:50 22 Mar,20h 50m,Null,12242,4,2,1,104,7,0,1250,2019-03-21 22:00:00,2019-03-22 18:50:00,1553126400.0,Thursday,4,1,22,0,18,50,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10557,2019-06-12,BLR → DEL,11:10,14:05,2h 55m,In-flight meal not included,5769,4,0,2,18,5,4,175,2019-06-12 11:10:00,2019-06-12 14:05:00,1560297600.0,Wednesday,6,1,11,10,14,5,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10558,2019-05-21,DEL → BOM → COK,07:30,21:00,13h 30m,Null,7006,3,2,1,104,7,0,810,2019-05-21 07:30:00,2019-05-21 21:00:00,1558396800.0,Tuesday,5,1,7,30,21,0,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10559,2019-05-27,DEL → BOM → COK,21:00,19:15 28 May,22h 15m,Null,8372,1,2,1,104,7,0,1335,2019-05-27 21:00:00,2019-05-28 19:15:00,1558915200.0,Monday,1,1,21,0,19,15,Night,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10560,2019-05-24,CCU → BOM → BLR,14:05,09:20 25 May,19h 15m,Null,14178,4,3,0,66,7,0,1155,2019-05-24 14:05:00,2019-05-25 09:20:00,1558656000.0,Friday,0,1,14,5,9,20,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10561,2019-03-01,BLR → BOM → DEL,14:05,09:00 02 Mar,18h 55m,Null,20800,4,0,5,5,7,0,1135,2019-03-01 14:05:00,2019-02-03 09:00:00,1551398400.0,Friday,0,1,14,5,9,0,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10562,2019-05-01,CCU → DEL → BLR,07:10,09:05 02 May,25h 55m,Null,8452,10,3,0,73,7,0,1555,2019-05-01 07:10:00,2019-02-05 09:05:00,1556668800.0,Wednesday,6,1,7,10,9,5,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10563,2019-05-12,CCU → BOM → BLR,21:10,18:15 13 May,21h 5m,In-flight meal not included,10844,4,3,0,66,5,0,1265,2019-05-12 21:10:00,2019-05-13 18:15:00,1557619200.0,Sunday,3,0,21,10,18,15,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10564,2019-05-12,BLR → DEL,21:00,23:50,2h 50m,Null,4668,10,0,2,18,7,4,170,2019-05-12 21:00:00,2019-05-12 23:50:00,1557619200.0,Sunday,3,0,21,0,23,50,Night,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10565,2019-04-01,CCU → BOM → BLR,16:30,20:45 02 Apr,28h 15m,Null,12681,4,3,0,66,7,0,1695,2019-04-01 16:30:00,2019-02-04 20:45:00,1554076800.0,Monday,1,1,16,30,20,45,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10566,2019-04-06,DEL → MAA → COK,06:05,09:25 07 Apr,27h 20m,Null,4487,1,2,1,121,7,0,1640,2019-04-06 06:05:00,2019-07-04 09:25:00,1554508800.0,Saturday,2,0,6,5,9,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10567,2019-06-09,CCU → BOM → BLR,14:05,19:50,5h 45m,Null,14571,4,3,0,66,7,0,345,2019-06-09 14:05:00,2019-06-09 19:50:00,1560038400.0,Sunday,3,0,14,5,19,50,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10568,2019-04-27,CCU → BLR,22:20,00:40 28 Apr,2h 20m,No check-in baggage included,3841,8,3,0,64,6,4,140,2019-04-27 22:20:00,2019-04-28 00:40:00,1556323200.0,Saturday,2,0,22,20,0,40,Night,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10569,2019-06-03,CCU → BLR,22:20,00:40 04 Jun,2h 20m,Null,3873,8,3,0,64,7,4,140,2019-06-03 22:20:00,2019-04-06 00:40:00,1559520000.0,Monday,1,1,22,20,0,40,Night,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10570,2019-05-01,CCU → BOM → COK → BLR,16:50,13:45 02 May,20h 55m,Null,16372,1,3,0,67,7,1,1255,2019-05-01 16:50:00,2019-02-05 13:45:00,1556668800.0,Wednesday,6,1,16,50,13,45,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10571,2019-05-24,CCU → BOM → AMD → BLR,09:25,05:25 25 May,20h,Null,14897,1,3,0,65,7,1,1200,2019-05-24 09:25:00,2019-05-25 05:25:00,1558656000.0,Friday,0,1,9,25,5,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10572,2019-06-15,DEL → BOM → COK,10:35,19:15,8h 40m,Null,8614,6,2,1,104,7,0,520,2019-06-15 10:35:00,2019-06-15 19:15:00,1560556800.0,Saturday,2,0,10,35,19,15,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10573,2019-06-27,DEL → AMD → BOM → COK,16:40,19:15 28 Jun,26h 35m,Null,9653,1,2,1,97,7,1,1595,2019-06-27 16:40:00,2019-06-28 19:15:00,1561593600.0,Thursday,4,1,16,40,19,15,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10574,2019-05-21,CCU → HYD → BLR,19:20,23:45,4h 25m,Null,3574,3,3,0,80,7,0,265,2019-05-21 19:20:00,2019-05-21 23:45:00,1558396800.0,Tuesday,5,1,19,20,23,45,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10575,2019-04-01,CCU → BOM → BLR,20:00,16:20 02 Apr,20h 20m,In-flight meal not included,7064,4,3,0,66,5,0,1220,2019-04-01 20:00:00,2019-02-04 16:20:00,1554076800.0,Monday,1,1,20,0,16,20,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10576,2019-06-21,BOM → HYD,09:10,10:40,1h 30m,Null,5755,3,4,3,48,7,4,90,2019-06-21 09:10:00,2019-06-21 10:40:00,1561075200.0,Friday,0,1,9,10,10,40,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10577,2019-05-18,CCU → BOM → COK → BLR,16:50,13:45 19 May,20h 55m,Null,13432,1,3,0,67,7,1,1255,2019-05-18 16:50:00,2019-05-19 13:45:00,1558137600.0,Saturday,2,0,16,50,13,45,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
